Name,Aura,CL,Slot,Price,Weight,Description,Requirements,Cost,Group,Source,AuraStrength,WeightValue,PriceValue,CostValue,Languages,BaseItem,id
Arboreal Armor,moderate transmutation,9,armor,"18,670 gp",25 lbs.,"The oaken plates of this +1 wild wooden armorAPG are rough with untreated bark. The wearer can activate the armor with a command word, causing her flesh to become treelike in appearance and resilience. This grants the wearer a +4 enhancement bonus to her existing natural armor bonus and removes her need to breathe, but reduces her speed by half and imposes a -2 penalty on Reflex saves. This effect remains until dismissed as a free action. The wearer can use this ability for up to 10 rounds per day, though the rounds need not be consecutive.","Craft Magic Arms and Armor, baleful polymorph, barkskin","9,420 gp",Armor,Heroes Of The Wild,moderate,25,18670,9420,,+1 wild wooden armor,3858
Armageddon Plate,faint transmutation,5,armor,"2,650 gp",50 lbs.,"A suit of armageddon plate acts as +1 full plate for nearly any wearer-it automatically resizes when donned to fit wearers of size Small to Large. The armor is blackened, with joints and helm in a style reminiscent of the legendary tarrasque.  6th Level: Armageddon plate is +1 light fortification full plate.  8th Level: Armageddon plate retaliates against melee attackers when its fortification ability triggers. When an attacker strikes the wearer with a melee weapon and the armor negates a critical hit or sneak attack, the power of the armor leaves the attacker shaken for 1d4 rounds (Will DC 16 negates). This is a mind-affecting fear effect, and can stack with itself to make an attacker frightened or panicked.  11th Level: Armageddon plate is +1 moderate fortification full plate.  13th Level: Armageddon plate is +2 moderate fortification full plate. The save DC of its fear effect increases to 20, and it affects attackers who use both ranged and melee weapons.  16th Level: Armageddon plate is +2 moderate fortification full plate of invulnerability. Armageddon plate grants DR 5/- instead of DR 5/magic.  18th Level: Armageddon plate is +2 moderate fortification adamantine full plate of determinationUE and invulnerability.   The damage reduction from adamantine stacks with the modified invulnerability effect for a total of DR 8/-.  20th Level: Armageddon plate is +2 heavy fortification adamantine full plate of determinationUE and invulnerability. Once per day, the wearer can lengthen the spines of the armor and release a volley of six spines as a full-attack action, all at the wearer's highest base attack bonus with a range increment of 120 feet. Each spine that hits deals 2d10 damage + the wearer's Strength bonus. If the spines attack multiple targets, all targets must be within 30 feet of each other. Once per day, the wearer can change her base land speed to 150 feet for 1 round as a free action. If she chooses to do so, she does not apply any other modifications that increase her movement speed for that round.","Craft Magic Arms and Armor, breath of life, fear, either limited wish or miracle","133,650 gp",Armor,Pathfinder Unchained,faint,50,2650,133650,,,3869
Armor Of The Celestial Host,moderate transmutation,9,armor,"6,900 gp",20 lbs.,"This bright, silver-and-gold +1 chainmail is so fine and light that it can be worn under normal clothing without betraying its presence. It has a maximum Dexterity bonus of +5, an armor check penalty of -2, and an arcane spell failure chance of 15%. It is considered light armor.  11th Level: The wearer can use fly on command once per day.  13th Level: The armor is +3 chainmail, and the maximum Dexterity bonus increases to +7.  15th Level: The armor is +4 chainmail, the maximum Dexterity bonus increases to +8, and the armor check penalty decreases to -1.  17th Level: The armor is +5 chainmail, and the wearer can activate the fly ability on command as a swift action.  19th Level: The armor causes the wearer to grow feathery white wings, granting her a constant fly speed of 60 feet with good maneuverability.","Craft Magic Arms and Armor, fly, creator must be good","51,375 gp",Armor,Pathfinder Unchained,moderate,20,6900,51375,,+1 chainmail,3870
Dragonshield,strong abjuration,14,shield,"28,557 gp",10 lbs.,"This +1 heavy wooden shield is covered in stretched dragonhide and reinforced with petrified plates carved from a dragon's thickest scales. A dragonshield's enhancement bonus to AC increases by 1 against any creature with the dragon type, or by 2 against a dragon of the specific type used in the creation  of the dragonshield. The enhancement bonus also applies on saving throws against dragons' breath weapons. If the wielder succeeds at a saving throw against a dragon's breath weapon, she takes no damage.  12th Level: The shield gains the bolsteringUE shield special ability. The saving throw bonus granted by this ability is increased by 1 against creatures of the dragon type and by 2 against dragons of the same type as the shield's dragonhide.  14th Level: The shield gains the energy resistance special ability. The type of resistance matches the breath weapon energy type of the dragon whose dragonhide was used in the shield's construction.  16th Level: The shield's enhancement bonus increases to +2, and the wearer gains a +6 morale bonus on saving throws against a dragon's frightful presence.","Craft Magic Arms and Armor, heroism, remove fear, resist energy","47,557 gp",Armor,Pathfinder Unchained,strong,10,28557,47557,,+1 heavy wooden shield,3871
Giant's Nail Scale Mail,moderate necromancy,7,armor,"9,200 gp",30 lbs.,"This thick coat of +2 scale mail is crafted from waxy scales of varying sizes with a sickly, jaundiced color-the grime-stained fingernails of dead hill giants. Any creature of the giant subtype who comes within 30 feet of giant's nail scale mail must succeed at a DC 16 Will save or take a -4 penalty on attack rolls and saving throws for 1d4 rounds. This ability functions as a gaze effect. It is a mind-affecting fear effect, but it does not stack with other fear effects to create stronger fear conditions. A giant who succeeds at the saving throw is immune to this effect for 24 hours. If a giant rolls a natural 20 on its saving throw, it becomes enraged by the sight of the armor. The giant gains the effects of the rage spell for 1d4 rounds and is compelled to attack the armor's wearer for the duration of this effect.","Craft Magic Arms and Armor, fear, rage","4,700 gp",Armor,AP 93,moderate,30,9200,4700,,+2 scale mail,3888
Surefooted Shield,moderate abjuration,6,shield,"14,200 gp",15 lbs.,"The face of this +2 heavy steel shield is lined with sheets of riveted steel to absorb more impact. A surefooted shield grants its wielder a +2 bonus on his CMD versus awesome blow, bull rush, and overrun combat maneuvers and on Reflex saves against trample attacks.  Additionally, up to three times per day, whenever an enemy's melee attack misses the wielder, an enemy fails a combat maneuver against the wielder, or the wielder succeeds at a Reflex save against a trample attack, the wielder can move 5 feet as an immediate action; this movement does not provoke attacks of opportunity and does not count as a 5-foot step.","Craft Magic Arms and Armor, abjuring stepUC","7,185 gp",Armor,AP 94,moderate,15,14200,7185,,+2 heavy steel shield,3897
Armor Of Fragmenting Stone,moderate conjuration,7,armor,"21,650 gp",60 lbs.,"This imposing suit of armor, first forged by Jistkan elemental binders, is covered in large, jagged stones and functions as +2 full plate. Once per day as an immediate action, when a bludgeoning or slashing attack strikes the wearer, the wearer can will a chunk of the stone to break off, summoning a Medium earth elemental as summon monster IV. The elemental fights as the wearer directs (and understands the wearer, even if the two do not share a language) for 7 rounds, or until it is destroyed.","Craft Magic Arms and Armor, summon monster IV or summon nature's ally IV, creator must have visited the Elemental Plane of Earth","11,650 gp",Armor,Monster Summoner's Handbook,moderate,60,21650,11650,,+2 full plate,3902
Waverider Breastplate,faint transmutation,5,armor,"5,000 gp",30 lbs.,"This flat, gray +1 breastplate is embossed with the iron fin symbol of the Wave Riders (Absalom's sea cavalry), and is enchanted to make it lighter in water. The armor imposes no armor check penalty on Swim checks, but still contributes to the wearer's encumbrance and applies all other armor check penalties as normal. Once per day, the wearer can speak a command word even if submerged to cause the armor-and the wearer if the armor is worn-to float as per the buoyancy spell (Pathfinder RPG Advanced Class Guide 177).","Craft Magic Arms and Armor, buoyancy, water walk","2,500 gp",Armor,Inner Sea Monster Codex,faint,30,5000,2500,,+1 breastplate,3915
Constrictor's Gauntlets,moderate transmutation,10,none,"12,302 gp",1 lb.,"These +1 gauntlets are made of snakeskin and grant a +1 enhancement bonus on grapple checks.  Once per day as a standard action, the wielder of a pair of constrictor's gauntlets can target a single creature wearing medium or heavy armor within 30 feet. The target must succeed at a DC 16 Will saving throw or its armor shrinks and constricts, dealing 1d6 points of bludgeoning damage to the target if it's wearing medium armor or 1d8 points of bludgeoning damage if it's wearing heavy armor. The armor deals this damage each round for 3 rounds, and then returns to its normal size. The armor's armor bonus, maximum Dexterity bonus, armor check penalty, and other attributes do not change while it is shrunken.","Craft Magic Arms and Armor, shrink item","6,302 gp",Armor,Dirty Tactics Toolbox,moderate,1,12302,6302,,+1 gauntlets,3929
Armor Of Grim Triumph,moderate necromancy,7,armor,"14,300 gp",40 lbs.,"Spikes of impractical length adorn this +1 spiked breastplate. The armor's enhancement bonus applies on attack rolls and damage rolls for attacks made with the armor spikes, as well as to its armor bonus to AC.  As a full-round action, the wearer can claim a trophy from a slain foe and mount it on the armor's spikes, gaining a +1 competence bonus on Intimidate checks and a +1 morale bonus on Will saves against fear. Each additional trophy mounted on the armor's spikes increases these bonuses by 1. As an immediate action before rolling to confirm a critical hit, the wearer can call upon the armor to gain a morale bonus on the attack roll to confirm the critical hit equal to the total number of trophies on the armor. Doing so consumes one of the trophies.  The armor can hold up to four trophies. To provide any benefit, trophies must be from creatures that were slain by the wearer and whose Hit Dice were equal to at least half of the wearer's total Hit Dice. The armor's magic keeps the trophies from rotting away completely, but does nothing to keep them fresh or hide the stench of rotting flesh.  Suits of armor of grim triumph find use mainly among the orcs of Belkzen and the Darklands. In the Mwangi Expanse, orcs use the similar hide of grim triumph, which is +1 spiked hide armor crafted from tanned animal hides and foot-long thorns. Reduce the cost and price of a hide of grim triumph by 185 gp and the weight by 10 pounds.","Craft Magic Arms and Armor, fear, gentle repose, creator must be an orc","7,500 gp",Armor,Inner Sea Races,moderate,40,14300,7500,,+1 spiked breastplate,4040
